0	 3.317527e-33	 1	 init
0	 3.317527e-33	 1	 iter
1	 3.317527e-33	 17	 iter
2	 3.317527e-33	 19	 iter
3	 3.317527e-33	 21	 iter
4	 3.317527e-33	 23	 iter
5	 3.317527e-33	 25	 iter
6	 3.317527e-33	 27	 iter
7	 3.317527e-33	 29	 iter
8	 3.317527e-33	 31	 iter
9	 3.317527e-33	 33	 iter
10	 3.317527e-33	 35	 iter
11	 3.317527e-33	 37	 iter
12	 3.317527e-33	 39	 iter
13	 3.317527e-33	 41	 iter
14	 3.317527e-33	 43	 iter
15	 3.317527e-33	 45	 iter
16	 3.317527e-33	 47	 iter
17	 3.317527e-33	 49	 iter
18	 3.317527e-33	 51	 iter
19	 3.317527e-33	 53	 iter
20	 3.317527e-33	 54	 iter
21	 3.317527e-33	 56	 iter
22	 3.317527e-33	 58	 iter
23	 3.317527e-33	 60	 iter
24	 3.317527e-33	 62	 iter
25	 3.317527e-33	 64	 iter
26	 3.317527e-33	 66	 iter
27	 3.317527e-33	 68	 iter
28	 3.317527e-33	 70	 iter
29	 3.317527e-33	 72	 iter
30	 3.317527e-33	 74	 iter
31	 3.317527e-33	 76	 iter
32	 3.317527e-33	 78	 iter
33	 3.317527e-33	 80	 iter
34	 3.317527e-33	 82	 iter
35	 3.317527e-33	 84	 iter
36	 3.317527e-33	 86	 iter
37	 3.317527e-33	 88	 iter
38	 3.317527e-33	 90	 iter
39	 3.317527e-33	 92	 iter
40	 3.317527e-33	 93	 iter
41	 3.317527e-33	 95	 iter
42	 3.317527e-33	 97	 iter
43	 3.317527e-33	 98	 iter
44	 3.317527e-33	 100	 iter
45	 3.317527e-33	 102	 iter
46	 3.317527e-33	 104	 iter
47	 3.317527e-33	 106	 iter
48	 3.317527e-33	 107	 iter
49	 3.317527e-33	 109	 iter
50	 3.317527e-33	 111	 iter
51	 3.317527e-33	 112	 iter
52	 3.317527e-33	 114	 iter
53	 3.317527e-33	 115	 iter
54	 3.317527e-33	 116	 iter
55	 3.317527e-33	 118	 iter
56	 3.317527e-33	 119	 iter
57	 3.317527e-33	 121	 iter
58	 3.317527e-33	 123	 iter
59	 3.317527e-33	 125	 iter
60	 3.317527e-33	 126	 iter
61	 3.317527e-33	 128	 iter
62	 3.317527e-33	 130	 iter
63	 3.317527e-33	 132	 iter
64	 3.317527e-33	 133	 iter
65	 3.317527e-33	 134	 iter
66	 3.317527e-33	 135	 iter
67	 3.317527e-33	 137	 iter
68	 3.317527e-33	 139	 iter
69	 3.317527e-33	 141	 iter
70	 3.317527e-33	 143	 iter
71	 3.317527e-33	 144	 iter
72	 3.317527e-33	 146	 iter
73	 3.317527e-33	 148	 iter
74	 3.317527e-33	 150	 iter
75	 3.317527e-33	 152	 iter
76	 3.317527e-33	 153	 iter
77	 3.317527e-33	 155	 iter
78	 3.317527e-33	 157	 iter
79	 3.317527e-33	 159	 iter
80	 3.317527e-33	 160	 iter
81	 3.317527e-33	 161	 iter
82	 3.317527e-33	 163	 iter
83	 3.317527e-33	 164	 iter
84	 3.317527e-33	 165	 iter
85	 3.317527e-33	 166	 iter
86	 3.317527e-33	 167	 iter
87	 3.317527e-33	 169	 iter
88	 3.317527e-33	 171	 iter
89	 3.317527e-33	 172	 iter
90	 3.317527e-33	 173	 iter
91	 3.317527e-33	 175	 iter
92	 3.317527e-33	 177	 iter
93	 3.317527e-33	 178	 iter
94	 3.317527e-33	 180	 iter
95	 3.317527e-33	 182	 iter
96	 3.317527e-33	 184	 iter
97	 3.317527e-33	 185	 iter
98	 3.317527e-33	 187	 iter
99	 3.317527e-33	 188	 iter
100	 3.317527e-33	 190	 iter
101	 3.317527e-33	 191	 iter
102	 3.317527e-33	 193	 iter
103	 3.317527e-33	 195	 iter
104	 3.317527e-33	 197	 iter
105	 3.317527e-33	 199	 iter
106	 3.317527e-33	 200	 iter
107	 3.317527e-33	 201	 iter
108	 3.317527e-33	 202	 iter
109	 3.317527e-33	 204	 iter
110	 3.317527e-33	 206	 iter
111	 3.317527e-33	 208	 iter
112	 3.317527e-33	 210	 iter
113	 3.317527e-33	 212	 iter
114	 3.317527e-33	 214	 iter
115	 3.317527e-33	 215	 iter
116	 3.317527e-33	 217	 iter
117	 3.317527e-33	 218	 iter
118	 3.317527e-33	 219	 iter
119	 3.317527e-33	 221	 iter
120	 3.317527e-33	 222	 iter
121	 3.317527e-33	 223	 iter
122	 3.317527e-33	 224	 iter
123	 3.317527e-33	 225	 iter
124	 3.317527e-33	 226	 iter
125	 3.317527e-33	 228	 iter
126	 3.317527e-33	 230	 iter
127	 3.317527e-33	 232	 iter
128	 3.317527e-33	 234	 iter
129	 3.317527e-33	 236	 iter
130	 3.317527e-33	 238	 iter
131	 3.317527e-33	 240	 iter
132	 3.317527e-33	 241	 iter
133	 3.317527e-33	 243	 iter
134	 3.317527e-33	 245	 iter
135	 3.317527e-33	 247	 iter
136	 3.317527e-33	 249	 iter
137	 3.317527e-33	 251	 iter
138	 3.317527e-33	 252	 iter
139	 3.317527e-33	 253	 iter
140	 3.317527e-33	 255	 iter
141	 3.317527e-33	 256	 iter
142	 3.317527e-33	 257	 iter
143	 3.317527e-33	 258	 iter
144	 3.317527e-33	 259	 iter
145	 3.317527e-33	 260	 iter
146	 3.317527e-33	 261	 iter
147	 3.317527e-33	 262	 iter
148	 3.317527e-33	 263	 iter
149	 3.317527e-33	 264	 iter
150	 3.317527e-33	 265	 iter
151	 3.317527e-33	 267	 iter
152	 3.317527e-33	 268	 iter
153	 3.317527e-33	 270	 iter
154	 3.317527e-33	 272	 iter
155	 3.317527e-33	 273	 iter
156	 3.317527e-33	 274	 iter
157	 3.317527e-33	 275	 iter
158	 3.317527e-33	 276	 iter
159	 3.317527e-33	 277	 iter
160	 3.317527e-33	 278	 iter
161	 3.317527e-33	 280	 iter
162	 3.317527e-33	 281	 iter
163	 3.317527e-33	 282	 iter
164	 3.317527e-33	 283	 iter
165	 3.317527e-33	 284	 iter
166	 3.317527e-33	 285	 iter
167	 3.317527e-33	 286	 iter
168	 3.317527e-33	 287	 iter
169	 3.317527e-33	 288	 iter
170	 3.317527e-33	 290	 iter
171	 3.317527e-33	 292	 iter
172	 3.317527e-33	 294	 iter
173	 3.317527e-33	 295	 iter
174	 3.317527e-33	 296	 iter
175	 3.317527e-33	 298	 iter
176	 3.317527e-33	 299	 iter
177	 3.317527e-33	 300	 iter
178	 3.317527e-33	 301	 iter
179	 3.317527e-33	 302	 iter
179	 3.317527e-33	 302	 done
