0	 	 init
1	 2.166337e-02	 iter
2	 1.533834e-02	 iter
3	 1.058854e-02	 iter
4	 1.058854e-02	 iter
5	 1.058854e-02	 iter
6	 7.292903e-03	 iter
7	 5.876273e-03	 iter
8	 5.876273e-03	 iter
9	 5.876273e-03	 iter
10	 5.737865e-03	 iter
11	 5.410905e-03	 iter
12	 5.410905e-03	 iter
13	 5.074425e-03	 iter
14	 4.208888e-03	 iter
15	 3.490357e-03	 iter
16	 2.749316e-03	 iter
17	 2.749316e-03	 iter
18	 2.599271e-03	 iter
19	 2.522778e-03	 iter
20	 2.394926e-03	 iter
21	 2.280877e-03	 iter
22	 2.074580e-03	 iter
23	 2.074580e-03	 iter
24	 2.074580e-03	 iter
25	 2.010380e-03	 iter
26	 1.971503e-03	 iter
27	 1.937404e-03	 iter
28	 1.937404e-03	 iter
29	 1.909941e-03	 iter
30	 1.887334e-03	 iter
31	 1.842726e-03	 iter
32	 1.841248e-03	 iter
33	 1.835693e-03	 iter
34	 1.812347e-03	 iter
35	 1.774085e-03	 iter
36	 1.774085e-03	 iter
37	 1.695237e-03	 iter
38	 1.695237e-03	 iter
39	 1.622141e-03	 iter
40	 1.622141e-03	 iter
41	 1.621736e-03	 iter
42	 1.594981e-03	 iter
43	 1.594981e-03	 iter
44	 1.594981e-03	 iter
45	 1.594981e-03	 iter
46	 1.591347e-03	 iter
47	 1.505126e-03	 iter
48	 1.505126e-03	 iter
49	 1.505126e-03	 iter
50	 1.474722e-03	 iter
51	 1.456049e-03	 iter
52	 1.442936e-03	 iter
53	 1.442936e-03	 iter
54	 1.442936e-03	 iter
55	 1.442936e-03	 iter
56	 1.442936e-03	 iter
57	 1.442936e-03	 iter
58	 1.404529e-03	 iter
59	 1.321652e-03	 iter
60	 1.321652e-03	 iter
61	 1.317536e-03	 iter
62	 1.298541e-03	 iter
63	 1.292720e-03	 iter
64	 1.292720e-03	 iter
65	 1.286686e-03	 iter
66	 1.284833e-03	 iter
67	 1.279678e-03	 iter
68	 1.214350e-03	 iter
69	 1.214350e-03	 iter
70	 1.197067e-03	 iter
71	 1.197067e-03	 iter
72	 1.192746e-03	 iter
73	 1.191899e-03	 iter
74	 1.187701e-03	 iter
75	 1.168212e-03	 iter
76	 1.168212e-03	 iter
77	 1.156478e-03	 iter
78	 1.156478e-03	 iter
79	 1.147498e-03	 iter
80	 1.147498e-03	 iter
81	 1.135612e-03	 iter
82	 1.131475e-03	 iter
83	 1.128957e-03	 iter
84	 1.128957e-03	 iter
85	 1.128957e-03	 iter
86	 1.125606e-03	 iter
87	 1.125606e-03	 iter
88	 1.125606e-03	 iter
89	 1.125606e-03	 iter
90	 1.125606e-03	 iter
91	 1.123942e-03	 iter
92	 1.123942e-03	 iter
93	 1.119803e-03	 iter
94	 1.113698e-03	 iter
95	 1.113698e-03	 iter
96	 1.112761e-03	 iter
97	 1.112761e-03	 iter
98	 1.112761e-03	 iter
99	 1.112761e-03	 iter
100	 1.111453e-03	 iter
101	 1.111453e-03	 iter
102	 1.110650e-03	 iter
103	 1.108978e-03	 iter
104	 1.108978e-03	 iter
105	 1.108813e-03	 iter
106	 1.108158e-03	 iter
107	 1.108158e-03	 iter
108	 1.108158e-03	 iter
109	 1.100575e-03	 iter
110	 1.100575e-03	 iter
111	 1.100575e-03	 iter
112	 1.089223e-03	 iter
113	 1.088579e-03	 iter
114	 1.088579e-03	 iter
115	 1.088579e-03	 iter
116	 1.083777e-03	 iter
117	 1.083777e-03	 iter
118	 1.083777e-03	 iter
119	 1.083035e-03	 iter
120	 1.083035e-03	 iter
121	 1.083035e-03	 iter
122	 1.083035e-03	 iter
123	 1.083035e-03	 iter
124	 1.083035e-03	 iter
125	 1.083035e-03	 iter
126	 1.083035e-03	 iter
127	 1.083035e-03	 iter
128	 1.083035e-03	 iter
129	 1.082956e-03	 iter
130	 1.082155e-03	 iter
131	 1.082155e-03	 iter
132	 1.082120e-03	 iter
132	 1.082120e-03	 done
