0	 2.696648e-04	 1	 init
0	 2.696648e-04	 1	 iter
1	 2.602610e-04	 17	 iter
2	 2.466057e-04	 19	 iter
3	 1.743747e-04	 21	 iter
4	 1.743747e-04	 22	 iter
5	 1.743747e-04	 23	 iter
6	 1.743747e-04	 24	 iter
7	 1.743747e-04	 25	 iter
8	 1.736369e-04	 27	 iter
9	 1.736369e-04	 28	 iter
10	 1.736369e-04	 29	 iter
11	 1.736369e-04	 30	 iter
12	 1.736369e-04	 31	 iter
13	 1.736369e-04	 32	 iter
14	 1.736369e-04	 33	 iter
15	 1.736369e-04	 35	 iter
16	 1.736369e-04	 37	 iter
17	 1.736369e-04	 39	 iter
18	 1.736369e-04	 40	 iter
19	 1.736369e-04	 42	 iter
20	 1.736369e-04	 43	 iter
21	 1.736369e-04	 44	 iter
22	 1.736369e-04	 46	 iter
23	 1.736369e-04	 48	 iter
24	 1.736369e-04	 50	 iter
25	 1.736369e-04	 52	 iter
26	 1.736369e-04	 54	 iter
27	 1.736369e-04	 55	 iter
28	 1.736369e-04	 57	 iter
29	 1.736369e-04	 59	 iter
30	 1.736369e-04	 61	 iter
31	 1.736369e-04	 63	 iter
32	 1.736369e-04	 65	 iter
33	 1.736369e-04	 67	 iter
34	 1.704048e-04	 69	 iter
35	 1.704048e-04	 71	 iter
36	 1.704048e-04	 73	 iter
37	 1.704048e-04	 75	 iter
38	 1.704048e-04	 76	 iter
39	 1.704048e-04	 77	 iter
40	 1.704048e-04	 79	 iter
41	 1.704048e-04	 81	 iter
42	 1.704048e-04	 82	 iter
43	 1.704048e-04	 83	 iter
44	 1.704048e-04	 85	 iter
45	 1.704048e-04	 86	 iter
46	 1.704048e-04	 87	 iter
47	 1.704048e-04	 88	 iter
48	 1.704048e-04	 89	 iter
49	 1.702612e-04	 91	 iter
50	 1.652029e-04	 93	 iter
51	 1.652029e-04	 94	 iter
52	 1.652029e-04	 95	 iter
53	 1.652029e-04	 96	 iter
54	 1.652029e-04	 97	 iter
55	 1.652029e-04	 98	 iter
56	 1.652029e-04	 99	 iter
57	 1.652029e-04	 100	 iter
58	 1.652029e-04	 101	 iter
59	 1.652029e-04	 102	 iter
60	 1.645420e-04	 104	 iter
61	 1.564454e-04	 106	 iter
62	 1.564454e-04	 107	 iter
63	 1.564454e-04	 108	 iter
64	 1.564454e-04	 109	 iter
65	 1.564454e-04	 110	 iter
66	 1.564454e-04	 111	 iter
67	 1.564454e-04	 112	 iter
68	 1.564454e-04	 113	 iter
69	 1.564454e-04	 114	 iter
70	 1.564454e-04	 115	 iter
71	 1.564454e-04	 116	 iter
72	 1.564454e-04	 117	 iter
73	 1.564454e-04	 118	 iter
74	 1.564454e-04	 119	 iter
75	 1.550134e-04	 121	 iter
76	 1.550134e-04	 122	 iter
77	 1.550134e-04	 123	 iter
78	 1.550134e-04	 124	 iter
79	 1.518117e-04	 126	 iter
80	 1.518117e-04	 127	 iter
81	 1.518117e-04	 128	 iter
82	 1.518117e-04	 129	 iter
83	 1.518117e-04	 130	 iter
84	 1.518117e-04	 131	 iter
85	 1.518117e-04	 132	 iter
86	 1.483105e-04	 134	 iter
87	 1.483105e-04	 135	 iter
88	 1.483105e-04	 137	 iter
89	 1.483105e-04	 138	 iter
90	 1.473170e-04	 140	 iter
91	 1.473170e-04	 141	 iter
92	 1.473170e-04	 142	 iter
93	 1.473170e-04	 143	 iter
94	 1.447346e-04	 145	 iter
95	 1.447346e-04	 146	 iter
96	 1.447346e-04	 147	 iter
97	 1.447346e-04	 148	 iter
98	 1.447346e-04	 149	 iter
99	 1.447346e-04	 150	 iter
100	 1.447346e-04	 151	 iter
101	 1.440379e-04	 153	 iter
102	 1.440379e-04	 154	 iter
103	 1.440379e-04	 156	 iter
104	 1.440379e-04	 157	 iter
105	 1.440379e-04	 158	 iter
106	 1.435605e-04	 160	 iter
107	 1.435605e-04	 162	 iter
108	 1.435605e-04	 163	 iter
109	 1.435605e-04	 164	 iter
110	 1.435605e-04	 166	 iter
111	 1.435605e-04	 167	 iter
112	 1.435605e-04	 168	 iter
113	 1.435605e-04	 170	 iter
114	 1.435605e-04	 172	 iter
115	 1.435605e-04	 173	 iter
116	 1.435605e-04	 174	 iter
117	 1.435605e-04	 175	 iter
118	 1.435605e-04	 176	 iter
119	 1.435605e-04	 178	 iter
120	 1.401192e-04	 180	 iter
121	 1.401192e-04	 182	 iter
122	 1.401192e-04	 183	 iter
123	 1.401192e-04	 185	 iter
124	 1.401192e-04	 186	 iter
125	 1.401192e-04	 187	 iter
126	 1.401192e-04	 188	 iter
127	 1.401192e-04	 189	 iter
128	 1.401192e-04	 190	 iter
129	 1.401192e-04	 192	 iter
130	 1.401192e-04	 194	 iter
131	 1.401192e-04	 195	 iter
132	 1.401192e-04	 196	 iter
133	 1.401192e-04	 197	 iter
134	 1.401192e-04	 198	 iter
135	 1.401192e-04	 199	 iter
136	 1.401192e-04	 200	 iter
137	 1.401192e-04	 201	 iter
138	 1.401192e-04	 203	 iter
139	 1.401192e-04	 204	 iter
140	 1.401192e-04	 205	 iter
141	 1.401192e-04	 206	 iter
142	 1.401192e-04	 207	 iter
143	 1.401192e-04	 208	 iter
144	 1.390178e-04	 210	 iter
145	 1.390178e-04	 212	 iter
146	 1.390178e-04	 213	 iter
147	 1.390178e-04	 214	 iter
148	 1.390178e-04	 215	 iter
149	 1.390178e-04	 216	 iter
150	 1.390178e-04	 217	 iter
151	 1.390178e-04	 218	 iter
152	 1.390178e-04	 219	 iter
153	 1.390178e-04	 220	 iter
154	 1.390178e-04	 221	 iter
155	 1.390178e-04	 222	 iter
156	 1.385037e-04	 224	 iter
157	 1.385037e-04	 225	 iter
158	 1.385037e-04	 226	 iter
159	 1.385037e-04	 227	 iter
160	 1.385037e-04	 228	 iter
161	 1.385037e-04	 229	 iter
162	 1.385037e-04	 231	 iter
163	 1.385037e-04	 233	 iter
164	 1.385037e-04	 234	 iter
165	 1.385037e-04	 236	 iter
166	 1.385037e-04	 237	 iter
167	 1.382787e-04	 239	 iter
168	 1.382787e-04	 240	 iter
169	 1.382787e-04	 242	 iter
170	 1.382787e-04	 243	 iter
171	 1.382787e-04	 244	 iter
172	 1.382787e-04	 246	 iter
173	 1.382787e-04	 247	 iter
174	 1.381866e-04	 249	 iter
175	 1.381866e-04	 250	 iter
176	 1.375073e-04	 252	 iter
177	 1.375073e-04	 253	 iter
178	 1.375073e-04	 255	 iter
179	 1.375073e-04	 257	 iter
180	 1.375073e-04	 258	 iter
181	 1.375073e-04	 259	 iter
182	 1.375073e-04	 260	 iter
183	 1.375073e-04	 261	 iter
184	 1.375073e-04	 262	 iter
185	 1.373844e-04	 264	 iter
186	 1.373844e-04	 265	 iter
187	 1.373844e-04	 266	 iter
188	 1.373844e-04	 267	 iter
189	 1.373844e-04	 269	 iter
190	 1.373844e-04	 270	 iter
191	 1.369556e-04	 272	 iter
192	 1.369556e-04	 273	 iter
193	 1.369556e-04	 274	 iter
194	 1.368537e-04	 276	 iter
195	 1.368537e-04	 277	 iter
196	 1.367357e-04	 279	 iter
197	 1.367357e-04	 281	 iter
198	 1.367357e-04	 282	 iter
199	 1.367357e-04	 283	 iter
200	 1.367357e-04	 285	 iter
201	 1.361787e-04	 287	 iter
202	 1.361787e-04	 288	 iter
203	 1.361787e-04	 289	 iter
204	 1.361787e-04	 290	 iter
205	 1.361787e-04	 291	 iter
206	 1.361787e-04	 292	 iter
207	 1.361787e-04	 293	 iter
208	 1.361787e-04	 294	 iter
209	 1.361787e-04	 295	 iter
210	 1.361787e-04	 296	 iter
211	 1.361787e-04	 297	 iter
212	 1.358968e-04	 299	 iter
213	 1.358968e-04	 300	 iter
214	 1.358968e-04	 301	 iter
215	 1.358968e-04	 302	 iter
216	 1.358292e-04	 304	 iter
217	 1.358292e-04	 305	 iter
218	 1.358292e-04	 306	 iter
219	 1.357027e-04	 308	 iter
220	 1.357027e-04	 310	 iter
221	 1.357027e-04	 311	 iter
222	 1.357027e-04	 312	 iter
223	 1.357027e-04	 313	 iter
224	 1.357027e-04	 314	 iter
225	 1.357027e-04	 315	 iter
226	 1.350740e-04	 317	 iter
227	 1.350740e-04	 318	 iter
228	 1.350740e-04	 319	 iter
229	 1.350740e-04	 320	 iter
230	 1.350740e-04	 322	 iter
231	 1.350740e-04	 323	 iter
232	 1.350740e-04	 325	 iter
233	 1.350740e-04	 326	 iter
234	 1.350740e-04	 327	 iter
235	 1.350740e-04	 328	 iter
236	 1.350740e-04	 329	 iter
237	 1.350740e-04	 331	 iter
238	 1.350740e-04	 332	 iter
239	 1.350740e-04	 333	 iter
240	 1.350740e-04	 334	 iter
241	 1.350740e-04	 335	 iter
242	 1.350740e-04	 336	 iter
243	 1.350740e-04	 337	 iter
244	 1.350740e-04	 338	 iter
245	 1.350740e-04	 339	 iter
246	 1.350206e-04	 341	 iter
247	 1.350206e-04	 342	 iter
248	 1.347472e-04	 344	 iter
249	 1.347472e-04	 345	 iter
250	 1.347472e-04	 346	 iter
251	 1.347472e-04	 347	 iter
252	 1.343936e-04	 349	 iter
253	 1.343936e-04	 350	 iter
254	 1.343936e-04	 351	 iter
255	 1.343936e-04	 352	 iter
256	 1.343936e-04	 353	 iter
257	 1.342635e-04	 355	 iter
258	 1.342635e-04	 356	 iter
259	 1.340594e-04	 358	 iter
260	 1.340419e-04	 360	 iter
261	 1.340419e-04	 361	 iter
262	 1.340419e-04	 362	 iter
263	 1.340419e-04	 363	 iter
264	 1.340419e-04	 364	 iter
265	 1.337594e-04	 366	 iter
266	 1.331286e-04	 368	 iter
267	 1.331286e-04	 369	 iter
268	 1.331286e-04	 370	 iter
269	 1.331286e-04	 371	 iter
270	 1.331286e-04	 372	 iter
271	 1.331286e-04	 373	 iter
272	 1.324316e-04	 375	 iter
273	 1.324316e-04	 376	 iter
274	 1.324316e-04	 377	 iter
275	 1.324316e-04	 378	 iter
276	 1.324316e-04	 379	 iter
277	 1.324316e-04	 380	 iter
278	 1.324316e-04	 381	 iter
279	 1.324316e-04	 382	 iter
280	 1.324316e-04	 383	 iter
281	 1.324316e-04	 384	 iter
282	 1.324316e-04	 385	 iter
283	 1.324316e-04	 386	 iter
284	 1.324316e-04	 387	 iter
285	 1.324316e-04	 388	 iter
286	 1.324316e-04	 389	 iter
287	 1.323953e-04	 391	 iter
288	 1.323953e-04	 392	 iter
289	 1.322260e-04	 394	 iter
290	 1.319683e-04	 396	 iter
291	 1.319683e-04	 397	 iter
292	 1.311026e-04	 399	 iter
293	 1.311026e-04	 400	 iter
294	 1.311026e-04	 401	 iter
295	 1.311026e-04	 402	 iter
296	 1.311026e-04	 403	 iter
297	 1.311026e-04	 404	 iter
298	 1.311026e-04	 405	 iter
299	 1.311026e-04	 406	 iter
300	 1.311026e-04	 407	 iter
301	 1.311026e-04	 408	 iter
302	 1.311026e-04	 409	 iter
303	 1.311026e-04	 410	 iter
304	 1.304525e-04	 412	 iter
305	 1.304525e-04	 413	 iter
306	 1.304525e-04	 414	 iter
307	 1.293399e-04	 416	 iter
308	 1.293399e-04	 417	 iter
309	 1.293399e-04	 418	 iter
310	 1.293399e-04	 419	 iter
311	 1.293399e-04	 420	 iter
312	 1.293399e-04	 421	 iter
313	 1.293399e-04	 422	 iter
314	 1.293399e-04	 423	 iter
315	 1.293399e-04	 424	 iter
316	 1.289047e-04	 426	 iter
317	 1.289047e-04	 427	 iter
318	 1.289047e-04	 428	 iter
319	 1.289047e-04	 429	 iter
320	 1.276990e-04	 431	 iter
321	 1.276990e-04	 432	 iter
322	 1.276990e-04	 433	 iter
323	 1.276990e-04	 434	 iter
324	 1.269081e-04	 436	 iter
325	 1.269081e-04	 437	 iter
326	 1.269081e-04	 438	 iter
327	 1.269081e-04	 439	 iter
328	 1.269081e-04	 440	 iter
329	 1.269081e-04	 441	 iter
330	 1.269081e-04	 442	 iter
331	 1.269081e-04	 443	 iter
332	 1.269081e-04	 444	 iter
333	 1.269081e-04	 445	 iter
334	 1.269081e-04	 446	 iter
335	 1.261660e-04	 448	 iter
336	 1.261660e-04	 449	 iter
337	 1.261660e-04	 450	 iter
338	 1.251676e-04	 452	 iter
339	 1.251676e-04	 453	 iter
340	 1.251676e-04	 454	 iter
341	 1.251676e-04	 455	 iter
342	 1.251676e-04	 456	 iter
343	 1.241221e-04	 458	 iter
344	 1.241221e-04	 459	 iter
345	 1.241221e-04	 460	 iter
