0	 2.056397e-01	 init
0	 2.056397e-01	 iter
1	 2.032676e-01	 iter
2	 1.585131e-01	 iter
3	 3.367030e-02	 iter
4	 1.441254e-02	 iter
5	 1.052481e-02	 iter
6	 6.237974e-03	 iter
7	 4.899040e-03	 iter
8	 3.988571e-03	 iter
9	 3.379920e-03	 iter
10	 2.976273e-03	 iter
11	 2.685241e-03	 iter
12	 2.471949e-03	 iter
13	 2.307705e-03	 iter
14	 2.178885e-03	 iter
15	 1.809724e-03	 iter
16	 1.568248e-03	 iter
17	 1.535501e-03	 iter
18	 1.301665e-03	 iter
19	 9.506074e-04	 iter
20	 9.387896e-04	 iter
21	 7.709445e-04	 iter
22	 7.045832e-04	 iter
23	 6.823824e-04	 iter
24	 6.730698e-04	 iter
25	 6.677103e-04	 iter
26	 6.431231e-04	 iter
27	 6.350537e-04	 iter
28	 6.304345e-04	 iter
29	 6.103822e-04	 iter
30	 6.031184e-04	 iter
31	 5.989385e-04	 iter
32	 5.825382e-04	 iter
33	 5.756982e-04	 iter
34	 5.717803e-04	 iter
35	 5.579230e-04	 iter
36	 5.514982e-04	 iter
37	 5.478041e-04	 iter
38	 5.362093e-04	 iter
39	 5.301255e-04	 iter
40	 5.266150e-04	 iter
41	 5.165191e-04	 iter
42	 5.108468e-04	 iter
43	 5.075402e-04	 iter
44	 4.987518e-04	 iter
45	 4.935033e-04	 iter
46	 4.904052e-04	 iter
47	 4.823798e-04	 iter
48	 4.776206e-04	 iter
49	 4.747617e-04	 iter
50	 4.673988e-04	 iter
51	 4.631401e-04	 iter
52	 4.605299e-04	 iter
53	 4.534835e-04	 iter
54	 4.497495e-04	 iter
55	 4.474046e-04	 iter
56	 4.406655e-04	 iter
57	 4.374347e-04	 iter
58	 4.353510e-04	 iter
59	 4.287339e-04	 iter
60	 4.275501e-04	 iter
61	 4.213531e-04	 iter
62	 4.177931e-04	 iter
63	 4.150784e-04	 iter
64	 4.104249e-04	 iter
65	 4.076387e-04	 iter
66	 4.039810e-04	 iter
67	 4.004701e-04	 iter
68	 3.982745e-04	 iter
69	 3.939339e-04	 iter
70	 3.928065e-04	 iter
71	 3.878102e-04	 iter
72	 3.848201e-04	 iter
73	 3.821026e-04	 iter
74	 3.819054e-04	 iter
75	 3.761790e-04	 iter
76	 3.727719e-04	 iter
77	 3.706701e-04	 iter
78	 3.701317e-04	 iter
79	 3.695227e-04	 iter
80	 3.674072e-04	 iter
81	 3.637034e-04	 iter
82	 3.593501e-04	 iter
83	 3.547345e-04	 iter
84	 3.501996e-04	 iter
85	 3.456971e-04	 iter
86	 3.413640e-04	 iter
87	 3.371030e-04	 iter
88	 3.330101e-04	 iter
89	 3.289966e-04	 iter
90	 3.251396e-04	 iter
91	 3.213649e-04	 iter
92	 3.177351e-04	 iter
93	 3.141896e-04	 iter
94	 3.107791e-04	 iter
95	 3.074550e-04	 iter
96	 3.042575e-04	 iter
97	 3.011484e-04	 iter
98	 2.981591e-04	 iter
99	 2.952601e-04	 iter
100	 2.924752e-04	 iter
101	 2.897820e-04	 iter
102	 2.871978e-04	 iter
103	 2.847054e-04	 iter
104	 2.823165e-04	 iter
105	 2.800176e-04	 iter
106	 2.778155e-04	 iter
107	 2.756990e-04	 iter
108	 2.736706e-04	 iter
109	 2.717206e-04	 iter
110	 2.698485e-04	 iter
111	 2.680456e-04	 iter
112	 2.663094e-04	 iter
113	 2.646326e-04	 iter
114	 2.630120e-04	 iter
115	 2.614418e-04	 iter
116	 2.601401e-04	 iter
117	 2.503025e-04	 iter
118	 2.471353e-04	 iter
119	 2.451986e-04	 iter
120	 2.437302e-04	 iter
121	 2.424774e-04	 iter
122	 2.413381e-04	 iter
123	 2.402633e-04	 iter
124	 2.392305e-04	 iter
125	 2.329562e-04	 iter
126	 2.301052e-04	 iter
127	 2.287001e-04	 iter
128	 2.277125e-04	 iter
129	 2.268720e-04	 iter
130	 2.260915e-04	 iter
131	 2.253402e-04	 iter
132	 2.193429e-04	 iter
133	 2.180931e-04	 iter
134	 2.173219e-04	 iter
135	 2.166816e-04	 iter
136	 2.160836e-04	 iter
137	 2.114022e-04	 iter
138	 2.102853e-04	 iter
139	 2.096640e-04	 iter
140	 2.091536e-04	 iter
141	 2.086730e-04	 iter
142	 2.045476e-04	 iter
143	 2.038660e-04	 iter
144	 2.034134e-04	 iter
145	 2.015168e-04	 iter
146	 1.995296e-04	 iter
147	 1.989516e-04	 iter
148	 1.985735e-04	 iter
149	 1.982304e-04	 iter
150	 1.952064e-04	 iter
151	 1.947496e-04	 iter
152	 1.944340e-04	 iter
153	 1.921688e-04	 iter
154	 1.914312e-04	 iter
155	 1.911169e-04	 iter
156	 1.898528e-04	 iter
157	 1.885377e-04	 iter
158	 1.882008e-04	 iter
159	 1.879232e-04	 iter
160	 1.859583e-04	 iter
161	 1.856055e-04	 iter
162	 1.853893e-04	 iter
163	 1.851881e-04	 iter
164	 1.832846e-04	 iter
165	 1.830824e-04	 iter
166	 1.829011e-04	 iter
167	 1.811896e-04	 iter
168	 1.810047e-04	 iter
169	 1.808409e-04	 iter
170	 1.792930e-04	 iter
171	 1.791247e-04	 iter
172	 1.789761e-04	 iter
173	 1.775630e-04	 iter
174	 1.774144e-04	 iter
175	 1.772793e-04	 iter
176	 1.759849e-04	 iter
177	 1.759462e-04	 iter
178	 1.747114e-04	 iter
179	 1.745387e-04	 iter
180	 1.738782e-04	 iter
181	 1.733389e-04	 iter
182	 1.732111e-04	 iter
183	 1.723367e-04	 iter
184	 1.720898e-04	 iter
185	 1.719848e-04	 iter
186	 1.710804e-04	 iter
187	 1.709426e-04	 iter
188	 1.708498e-04	 iter
189	 1.699769e-04	 iter
190	 1.698802e-04	 iter
191	 1.697954e-04	 iter
192	 1.689743e-04	 iter
193	 1.685653e-04	 iter
194	 1.681323e-04	 iter
195	 1.680445e-04	 iter
196	 1.673817e-04	 iter
197	 1.672486e-04	 iter
198	 1.671767e-04	 iter
199	 1.665039e-04	 iter
200	 1.664286e-04	 iter
201	 1.663629e-04	 iter
202	 1.657231e-04	 iter
203	 1.652858e-04	 iter
204	 1.650582e-04	 iter
205	 1.649945e-04	 iter
206	 1.644390e-04	 iter
207	 1.643644e-04	 iter
208	 1.643085e-04	 iter
209	 1.637671e-04	 iter
210	 1.634583e-04	 iter
211	 1.632024e-04	 iter
212	 1.631468e-04	 iter
213	 1.626722e-04	 iter
214	 1.626078e-04	 iter
215	 1.625599e-04	 iter
216	 1.620949e-04	 iter
217	 1.618009e-04	 iter
218	 1.616074e-04	 iter
219	 1.615595e-04	 iter
220	 1.611486e-04	 iter
221	 1.610933e-04	 iter
222	 1.610511e-04	 iter
223	 1.606493e-04	 iter
224	 1.603971e-04	 iter
225	 1.602329e-04	 iter
226	 1.601818e-04	 iter
227	 1.598665e-04	 iter
228	 1.597796e-04	 iter
229	 1.597355e-04	 iter
230	 1.594141e-04	 iter
231	 1.593486e-04	 iter
232	 1.593090e-04	 iter
233	 1.589899e-04	 iter
234	 1.589369e-04	 iter
235	 1.589005e-04	 iter
236	 1.585875e-04	 iter
237	 1.585428e-04	 iter
238	 1.585088e-04	 iter
239	 1.582039e-04	 iter
240	 1.581284e-04	 iter
241	 1.579001e-04	 iter
242	 1.578373e-04	 iter
243	 1.576969e-04	 iter
244	 1.575358e-04	 iter
245	 1.574854e-04	 iter
246	 1.573038e-04	 iter
247	 1.571894e-04	 iter
248	 1.571473e-04	 iter
249	 1.569429e-04	 iter
250	 1.568580e-04	 iter
251	 1.568217e-04	 iter
252	 1.566046e-04	 iter
253	 1.565401e-04	 iter
254	 1.565079e-04	 iter
255	 1.562853e-04	 iter
256	 1.562341e-04	 iter
257	 1.562049e-04	 iter
258	 1.559810e-04	 iter
259	 1.559392e-04	 iter
260	 1.559122e-04	 iter
261	 1.556897e-04	 iter
262	 1.556543e-04	 iter
263	 1.556290e-04	 iter
264	 1.554097e-04	 iter
265	 1.553788e-04	 iter
266	 1.553549e-04	 iter
267	 1.551396e-04	 iter
268	 1.550773e-04	 iter
269	 1.549231e-04	 iter
270	 1.548788e-04	 iter
271	 1.547765e-04	 iter
272	 1.546627e-04	 iter
273	 1.546261e-04	 iter
274	 1.544966e-04	 iter
275	 1.544123e-04	 iter
276	 1.543810e-04	 iter
277	 1.542351e-04	 iter
278	 1.541704e-04	 iter
279	 1.541430e-04	 iter
280	 1.539868e-04	 iter
281	 1.539362e-04	 iter
282	 1.539116e-04	 iter
283	 1.537497e-04	 iter
284	 1.537089e-04	 iter
285	 1.536865e-04	 iter
286	 1.535218e-04	 iter
287	 1.534879e-04	 iter
288	 1.534671e-04	 iter
289	 1.533017e-04	 iter
