0	 1.062512e-01	 1	 init
0	 1.062512e-01	 1	 iter
1	 1.030163e-01	 17	 iter
2	 1.030163e-01	 18	 iter
3	 1.030163e-01	 19	 iter
4	 1.030163e-01	 20	 iter
5	 1.030163e-01	 21	 iter
6	 1.030163e-01	 22	 iter
7	 1.030163e-01	 23	 iter
8	 1.030163e-01	 24	 iter
9	 1.030163e-01	 25	 iter
10	 1.030163e-01	 26	 iter
11	 1.030163e-01	 27	 iter
12	 1.007843e-01	 29	 iter
13	 1.007843e-01	 30	 iter
14	 1.007843e-01	 31	 iter
15	 1.007843e-01	 32	 iter
16	 9.712649e-02	 34	 iter
17	 9.712649e-02	 35	 iter
18	 9.712649e-02	 36	 iter
19	 9.712649e-02	 37	 iter
20	 9.712649e-02	 38	 iter
21	 9.712649e-02	 39	 iter
22	 9.712649e-02	 40	 iter
23	 9.712649e-02	 41	 iter
24	 9.712649e-02	 42	 iter
25	 9.712649e-02	 43	 iter
26	 9.386324e-02	 45	 iter
27	 9.386324e-02	 46	 iter
28	 9.386324e-02	 47	 iter
29	 9.386324e-02	 48	 iter
30	 9.386324e-02	 49	 iter
31	 9.386324e-02	 50	 iter
32	 9.386324e-02	 51	 iter
33	 8.922846e-02	 53	 iter
34	 8.922846e-02	 54	 iter
35	 8.922846e-02	 55	 iter
36	 8.922846e-02	 56	 iter
37	 8.922846e-02	 57	 iter
38	 8.922846e-02	 58	 iter
39	 8.402527e-02	 60	 iter
40	 8.402527e-02	 61	 iter
41	 8.402527e-02	 62	 iter
42	 8.402527e-02	 63	 iter
43	 8.402527e-02	 64	 iter
44	 8.402527e-02	 65	 iter
45	 8.402527e-02	 66	 iter
46	 7.783586e-02	 68	 iter
47	 7.783586e-02	 69	 iter
48	 7.783586e-02	 70	 iter
49	 7.783586e-02	 71	 iter
50	 7.783586e-02	 72	 iter
51	 7.783586e-02	 73	 iter
52	 7.064901e-02	 75	 iter
53	 7.064901e-02	 76	 iter
54	 7.064901e-02	 77	 iter
55	 7.064901e-02	 78	 iter
56	 7.064901e-02	 79	 iter
57	 7.064901e-02	 80	 iter
58	 7.064901e-02	 81	 iter
59	 6.053508e-02	 83	 iter
60	 6.053508e-02	 84	 iter
61	 6.053508e-02	 85	 iter
62	 6.053508e-02	 86	 iter
63	 6.053508e-02	 87	 iter
64	 6.053508e-02	 88	 iter
65	 6.053508e-02	 89	 iter
66	 5.047061e-02	 91	 iter
67	 5.047061e-02	 92	 iter
