0	 	 200	 init
1	 3.113223e-02	 400	 iter
2	 2.691744e-02	 600	 iter
3	 2.691744e-02	 800	 iter
4	 1.496027e-02	 1000	 iter
5	 1.324584e-02	 1200	 iter
6	 1.147175e-02	 1400	 iter
7	 1.075480e-02	 1600	 iter
8	 1.034332e-02	 1800	 iter
9	 1.034332e-02	 2000	 iter
10	 6.729331e-03	 2200	 iter
11	 6.729331e-03	 2400	 iter
12	 5.580834e-03	 2600	 iter
13	 4.669517e-03	 2800	 iter
14	 4.669517e-03	 3000	 iter
15	 3.945360e-03	 3200	 iter
16	 3.945360e-03	 3400	 iter
17	 3.912867e-03	 3600	 iter
18	 3.726604e-03	 3800	 iter
19	 2.993009e-03	 4000	 iter
20	 2.769762e-03	 4200	 iter
21	 2.769762e-03	 4400	 iter
22	 2.493918e-03	 4600	 iter
23	 2.437456e-03	 4800	 iter
24	 2.331130e-03	 5000	 iter
25	 1.702815e-03	 5200	 iter
26	 1.702815e-03	 5400	 iter
27	 1.702815e-03	 5600	 iter
28	 1.702815e-03	 5800	 iter
29	 1.536347e-03	 6000	 iter
30	 1.235536e-03	 6200	 iter
31	 1.235536e-03	 6400	 iter
32	 1.163159e-03	 6600	 iter
33	 1.163159e-03	 6800	 iter
34	 1.132938e-03	 7000	 iter
35	 1.070682e-03	 7200	 iter
36	 8.761330e-04	 7400	 iter
37	 8.761330e-04	 7600	 iter
38	 8.709978e-04	 7800	 iter
39	 8.606807e-04	 8000	 iter
40	 8.606807e-04	 8200	 iter
41	 8.553846e-04	 8400	 iter
42	 8.440141e-04	 8600	 iter
43	 8.440141e-04	 8800	 iter
44	 8.440141e-04	 9000	 iter
45	 8.440141e-04	 9200	 iter
46	 8.233238e-04	 9400	 iter
47	 7.001996e-04	 9600	 iter
48	 6.740768e-04	 9800	 iter
49	 6.736198e-04	 10000	 iter
50	 6.701126e-04	 10200	 iter
51	 6.701126e-04	 10400	 iter
52	 6.701126e-04	 10600	 iter
53	 6.701126e-04	 10800	 iter
54	 6.659897e-04	 11000	 iter
55	 6.626171e-04	 11200	 iter
56	 6.626171e-04	 11400	 iter
57	 6.626171e-04	 11600	 iter
58	 6.626171e-04	 11800	 iter
59	 6.626171e-04	 12000	 iter
60	 6.626171e-04	 12200	 iter
61	 6.624161e-04	 12400	 iter
62	 6.624161e-04	 12600	 iter
63	 6.547537e-04	 12800	 iter
64	 6.532154e-04	 13000	 iter
65	 6.532154e-04	 13200	 iter
66	 6.518611e-04	 13400	 iter
67	 6.518611e-04	 13600	 iter
68	 6.084912e-04	 13800	 iter
69	 6.084912e-04	 14000	 iter
70	 6.084912e-04	 14200	 iter
71	 6.055080e-04	 14400	 iter
72	 6.055080e-04	 14600	 iter
73	 6.055080e-04	 14800	 iter
74	 5.377109e-04	 15000	 iter
75	 5.377109e-04	 15200	 iter
76	 5.374540e-04	 15400	 iter
77	 4.941603e-04	 15600	 iter
78	 4.941603e-04	 15800	 iter
79	 4.833862e-04	 16000	 iter
80	 4.833862e-04	 16200	 iter
81	 4.806225e-04	 16400	 iter
82	 4.806225e-04	 16600	 iter
83	 4.806225e-04	 16800	 iter
84	 4.806225e-04	 17000	 iter
85	 4.806225e-04	 17200	 iter
86	 4.805631e-04	 17400	 iter
87	 4.662936e-04	 17600	 iter
88	 4.662936e-04	 17800	 iter
89	 4.637957e-04	 18000	 iter
90	 4.621853e-04	 18200	 iter
91	 4.621853e-04	 18400	 iter
92	 4.611948e-04	 18600	 iter
93	 4.598068e-04	 18800	 iter
94	 4.598068e-04	 19000	 iter
95	 4.598068e-04	 19200	 iter
96	 4.598068e-04	 19400	 iter
97	 4.598068e-04	 19600	 iter
98	 4.598068e-04	 19800	 iter
99	 3.543919e-04	 20000	 iter
100	 3.543919e-04	 20200	 iter
101	 3.526550e-04	 20400	 iter
102	 3.488706e-04	 20600	 iter
103	 3.488706e-04	 20800	 iter
104	 3.479766e-04	 21000	 iter
105	 3.479766e-04	 21200	 iter
106	 3.479766e-04	 21400	 iter
107	 3.479766e-04	 21600	 iter
108	 3.473042e-04	 21800	 iter
109	 3.053794e-04	 22000	 iter
110	 3.053794e-04	 22200	 iter
111	 3.053794e-04	 22400	 iter
112	 3.035923e-04	 22600	 iter
113	 3.035923e-04	 22800	 iter
114	 3.035923e-04	 23000	 iter
115	 3.035137e-04	 23200	 iter
116	 3.035137e-04	 23400	 iter
117	 3.016896e-04	 23600	 iter
118	 3.016896e-04	 23800	 iter
119	 3.015918e-04	 24000	 iter
120	 3.015918e-04	 24200	 iter
121	 3.015918e-04	 24400	 iter
122	 3.015918e-04	 24600	 iter
123	 3.015918e-04	 24800	 iter
124	 3.015918e-04	 25000	 iter
125	 3.015918e-04	 25200	 iter
126	 3.015918e-04	 25400	 iter
127	 3.015918e-04	 25600	 iter
128	 3.015918e-04	 25800	 iter
129	 3.015918e-04	 26000	 iter
130	 3.015918e-04	 26200	 iter
131	 3.015918e-04	 26400	 iter
132	 3.015918e-04	 26600	 iter
133	 3.015257e-04	 26800	 iter
134	 2.986582e-04	 27000	 iter
135	 2.986582e-04	 27200	 iter
136	 2.901132e-04	 27400	 iter
137	 2.901132e-04	 27600	 iter
138	 2.901132e-04	 27800	 iter
139	 2.879180e-04	 28000	 iter
140	 2.879180e-04	 28200	 iter
141	 2.879180e-04	 28400	 iter
142	 2.879180e-04	 28600	 iter
143	 2.459776e-04	 28800	 iter
144	 2.459776e-04	 29000	 iter
145	 2.459776e-04	 29200	 iter
146	 2.341451e-04	 29400	 iter
147	 2.341451e-04	 29600	 iter
148	 2.341451e-04	 29800	 iter
149	 2.341451e-04	 30000	 iter
150	 2.337306e-04	 30200	 iter
151	 2.337306e-04	 30400	 iter
152	 2.337306e-04	 30600	 iter
