0	 	 200	 init
1	 1.254263e-02	 400	 iter
2	 1.254263e-02	 600	 iter
3	 1.254263e-02	 800	 iter
4	 1.046441e-02	 1000	 iter
5	 9.967312e-03	 1200	 iter
6	 6.013695e-03	 1400	 iter
7	 5.443950e-03	 1600	 iter
8	 5.373716e-03	 1800	 iter
9	 5.373716e-03	 2000	 iter
10	 5.373716e-03	 2200	 iter
11	 5.125594e-03	 2400	 iter
12	 5.007728e-03	 2600	 iter
13	 4.971158e-03	 2800	 iter
14	 4.971158e-03	 3000	 iter
15	 4.971158e-03	 3200	 iter
16	 4.559794e-03	 3400	 iter
17	 4.559794e-03	 3600	 iter
18	 4.559794e-03	 3800	 iter
19	 4.536094e-03	 4000	 iter
20	 4.536094e-03	 4200	 iter
21	 4.536094e-03	 4400	 iter
22	 4.499057e-03	 4600	 iter
23	 4.236581e-03	 4800	 iter
24	 4.236581e-03	 5000	 iter
25	 4.194990e-03	 5200	 iter
26	 4.194990e-03	 5400	 iter
27	 4.115082e-03	 5600	 iter
28	 4.115082e-03	 5800	 iter
29	 4.017679e-03	 6000	 iter
30	 4.017679e-03	 6200	 iter
31	 3.906525e-03	 6400	 iter
32	 3.906525e-03	 6600	 iter
33	 3.815560e-03	 6800	 iter
34	 3.719938e-03	 7000	 iter
35	 3.667913e-03	 7200	 iter
36	 3.667913e-03	 7400	 iter
37	 3.667913e-03	 7600	 iter
38	 3.667913e-03	 7800	 iter
39	 3.667913e-03	 8000	 iter
40	 3.667913e-03	 8200	 iter
41	 3.667913e-03	 8400	 iter
42	 3.667913e-03	 8600	 iter
43	 3.667913e-03	 8800	 iter
44	 3.667913e-03	 9000	 iter
45	 3.667913e-03	 9200	 iter
46	 3.667913e-03	 9400	 iter
47	 3.667913e-03	 9600	 iter
48	 3.667913e-03	 9800	 iter
49	 3.667913e-03	 10000	 iter
50	 3.663354e-03	 10200	 iter
51	 3.663354e-03	 10400	 iter
52	 3.663354e-03	 10600	 iter
53	 3.663354e-03	 10800	 iter
54	 3.589935e-03	 11000	 iter
55	 3.589935e-03	 11200	 iter
56	 3.589935e-03	 11400	 iter
57	 3.589935e-03	 11600	 iter
58	 3.589935e-03	 11800	 iter
59	 3.589935e-03	 12000	 iter
60	 3.589935e-03	 12200	 iter
61	 3.589935e-03	 12400	 iter
62	 3.575830e-03	 12600	 iter
63	 3.575830e-03	 12800	 iter
64	 3.574821e-03	 13000	 iter
65	 3.574821e-03	 13200	 iter
66	 3.574821e-03	 13400	 iter
67	 3.567085e-03	 13600	 iter
68	 3.567085e-03	 13800	 iter
69	 3.567085e-03	 14000	 iter
70	 3.559292e-03	 14200	 iter
71	 3.551383e-03	 14400	 iter
72	 3.551383e-03	 14600	 iter
73	 3.546411e-03	 14800	 iter
74	 3.546411e-03	 15000	 iter
75	 3.546411e-03	 15200	 iter
76	 3.543855e-03	 15400	 iter
77	 3.543855e-03	 15600	 iter
78	 3.543855e-03	 15800	 iter
79	 3.543855e-03	 16000	 iter
80	 3.543855e-03	 16200	 iter
81	 3.543855e-03	 16400	 iter
82	 3.543855e-03	 16600	 iter
83	 3.543855e-03	 16800	 iter
84	 3.512628e-03	 17000	 iter
85	 3.512628e-03	 17200	 iter
86	 3.512628e-03	 17400	 iter
87	 3.512628e-03	 17600	 iter
88	 3.511489e-03	 17800	 iter
89	 3.511489e-03	 18000	 iter
90	 3.511489e-03	 18200	 iter
91	 3.510996e-03	 18400	 iter
92	 3.509789e-03	 18600	 iter
93	 3.506942e-03	 18800	 iter
94	 3.506942e-03	 19000	 iter
95	 3.506942e-03	 19200	 iter
96	 3.506942e-03	 19400	 iter
97	 3.506942e-03	 19600	 iter
98	 3.506942e-03	 19800	 iter
99	 3.506942e-03	 20000	 iter
100	 3.506942e-03	 20200	 iter
101	 3.506942e-03	 20400	 iter
102	 3.506942e-03	 20600	 iter
103	 3.506942e-03	 20800	 iter
104	 3.506942e-03	 21000	 iter
105	 3.506942e-03	 21200	 iter
106	 3.506942e-03	 21400	 iter
107	 3.506942e-03	 21600	 iter
108	 3.506942e-03	 21800	 iter
109	 3.506942e-03	 22000	 iter
110	 3.506942e-03	 22200	 iter
111	 3.506942e-03	 22400	 iter
112	 3.506942e-03	 22600	 iter
113	 3.504651e-03	 22800	 iter
114	 3.504651e-03	 23000	 iter
115	 3.504651e-03	 23200	 iter
116	 3.504651e-03	 23400	 iter
117	 3.504651e-03	 23600	 iter
118	 3.504651e-03	 23800	 iter
119	 3.504651e-03	 24000	 iter
120	 3.504651e-03	 24200	 iter
121	 3.504651e-03	 24400	 iter
121	 3.504651e-03	 24400	 done
